2007,520,1
9685,3817,2
14044,883,2
6866,4057,5
18914,3448,5
4792,3977,3
5278,3484,5
16728,415,1
18192,2049,4
23899,2913,5
5267,1184,5
20636,884,5
12532,356,3
12961,1425,5
14941,1197,5
9936,2418,5
7009,1872,5
22080,2349,4
4736,3548,5
6567,752,3
18144,948,5
21286,89,4
14221,3087,5
527,3087,5
18338,3604,5
5,3726,4
5111,1021,3
4564,2729,4
3632,1233,5
23157,3342,4
6193,3197,5
7372,3426,5
23376,4078,1
12385,545,4
7659,2200,5
12209,3416,1
9932,2992,5
13386,591,5
22082,3088,5
1360,2760,5
19361,1171,4
3588,3312,5
22461,227,5
20688,2601,1
1662,3197,4
1115,2418,5
5125,3648,5
321,1714,5
10414,2128,1
2894,3087,5
4339,1391,5
22005,839,5
8478,3197,5
3925,206,3
22884,381,5
11903,883,5
5020,3191,5
18982,2689,4
1867,847,5
744,1815,5
18317,3565,5
9399,750,5
15502,3938,5
11002,3565,5
15141,2946,5
18364,123,5
3411,3604,1
23690,2850,5
12015,1834,5
3173,3518,5
15349,784,5
8949,2288,5
3666,3197,2
5551,103,5
21591,2418,5
15474,1879,4
8403,496,1
9565,2460,5
23468,40,1
14707,1752,4
6830,2052,5
8134,2203,5
17343,2412,5
21940,2418,5
16898,2309,4
7795,2540,2
9660,3587,5
4286,2365,4
9410,2435,3
17290,3204,3
204,3655,1
23815,2006,5
8019,3197,5
21984,2663,5
12803,2583,3
16955,3197,4
13179,2447,5
24046,2316,4
1565,1791,3
7939,606,4
5248,2732,5
18194,2455,2
12130,3145,3
485,2418,5
1391,3197,4
16226,3101,5
23006,3197,5
21069,684,4
23562,2998,5
21551,815,5
16049,231,5
7723,381,5
4844,2506,5
3159,2365,5
10117,3286,2
13527,2022,5
17420,1013,5
20862,367,5
1246,539,5
11867,2292,5
10268,2463,3
19031,3988,5
2317,3080,5
1886,1740,3
9833,3470,4
12548,25,3
7869,519,5
2610,295,2
23105,3549,5
1712,367,5
3120,2418,4
10726,2033,5
5338,767,5
3329,3342,5
10894,3856,4
12216,815,5
1788,279,5
17037,426,5
5169,3993,5
16497,496,5
21084,3197,4
23088,3197,5
13251,1496,5
8881,1715,3
12547,1515,5
16661,6,3
4702,2329,5
22002,3623,5
16851,4182,5
15715,1525,5
17526,849,5
14194,1839,5
6791,2418,5
3072,3565,5
8195,663,4
9217,2349,5
6874,1425,5
20781,405,5
23570,1338,5
10141,3197,5
1101,1862,5
2036,388,2
21690,1835,5
211,2369,5
280,1059,5
3625,84,5
1293,3988,4
6482,3658,1
2102,1568,2
14275,750,5
9243,2260,3
10298,1744,4
15918,1687,5
8245,2812,5
14908,2812,4
12350,2282,5
5035,3917,3
1782,3979,1
3506,45,5
16006,3170,5
5507,1171,4
12622,3006,5
22007,3928,1
7081,1415,3
19080,802,5
17,2403,4
21937,745,5
18049,1019,3
20020,2216,5
18042,223,4
12257,3467,5
16777,2909,5
10028,2447,5
22762,4042,4
12204,3197,5
13159,206,5
9009,3630,5
15807,2365,5
4291,2365,4
11915,3565,5
7110,3758,1
17893,2418,5
13351,622,5
17413,1920,5
20586,891,1
23224,381,1
5013,4185,5
582,88,4
13759,378,1
5935,3197,5
16941,2631,1
6936,2124,5
727,2418,4
11741,2909,5
23984,2080,5
1063,4168,4
6121,1770,4
12864,2531,4
4624,2418,5
19095,3579,1
10378,183,4
13998,518,5
22146,750,4
3434,1716,5
6597,88,5
13569,3567,5
7941,2250,5
4597,1740,5
19664,3786,5
7128,1398,5
17918,2406,5
6709,207,5
6257,3461,2
12783,381,5
20962,3197,5
21100,378,1
22995,2141,1
635,2501,4
23440,2287,5
20000,1477,1
1788,165,5
15247,2779,3
22086,1872,5
16697,970,2
19715,2834,1
1478,2148,4
15073,381,2
10051,846,5
14510,2581,5
19825,591,4
22629,253,5
4353,1089,3
6737,358,5
15515,620,3
11604,889,1
1132,1293,5
7734,1275,5
2400,4039,1
22381,1435,4
22863,2053,5
23010,1881,4
1894,2134,5
22325,2857,5
4404,170,3
15537,4157,5
22075,4152,1
9152,3362,5
5426,3314,5
9531,2292,5
16011,357,5
10137,3988,4
11435,4196,5
9883,1124,5
10733,1365,5
20201,373,4
12387,2617,5
5011,50,5
9723,2500,5
23390,4174,5
19922,589,5
22239,3548,5
15839,3416,2
14488,452,3
22584,174,5
6061,220,5
2280,1394,1
16282,1351,1
5540,2418,2
4339,1390,5
10637,1272,5
10341,1791,4
17207,4155,5
5561,3807,5
1310,1165,5
21419,3197,5
10302,1730,1
22353,2418,5
13413,1089,1
16969,3438,5
16706,3518,5
19395,579,3
2302,3078,5
22150,3518,4
4163,721,4
21177,44,3
12550,3357,5
13715,1861,5
4771,733,5
7515,1881,4
2253,3193,1
8784,1163,3
22532,3565,5
16989,4056,2
14187,759,5
14307,2304,5
3387,1184,3
4147,694,5
17810,3988,4
15314,23,4
3488,3658,3
15779,3119,3
10236,1297,4
17877,3567,1
23715,2418,5
17175,2992,3
15715,3263,5
16897,3484,3
12333,3988,4
18268,3630,5
448,2418,5
3393,714,5
10205,2007,5
10540,3019,5
3711,404,5
5813,655,5
7,1275,5
8810,3416,3
15209,214,5
11486,663,2
18418,364,5
13222,3609,1
5437,183,3
1370,963,2
21953,538,3
1297,1174,2
19325,207,5
9888,2909,5
897,2403,5
15922,1554,5
5375,2243,4
12116,2181,5
23361,714,4
1469,3068,2
12012,3066,5
18084,578,1
14523,2418,5
23537,125,5
4594,3579,5
3716,3197,5
1674,3565,5
19484,3592,4
11030,2095,4
5192,1184,1
2120,1872,5
20504,4114,5
3457,11,1
20236,2349,5
2295,3565,5
20455,2617,5
3112,1184,5
22816,2857,5
6657,3988,5
16332,3197,5
9398,237,5
15692,206,5
12648,1870,5
16958,2365,4
11532,1788,5
18680,3077,5
2694,347,5
10811,3609,5
17775,4155,5
21421,3006,5
20835,227,5
1989,548,5
8646,2566,5
1401,3529,1
21535,173,4
13430,381,5
19656,2801,5
14001,3197,4
20772,990,5
7550,1287,5
12230,2847,1
5202,3427,5
4623,3197,5
16394,1185,4
4284,213,3
18473,3121,5
8512,1157,4
2952,3678,5
18005,381,5
7292,496,5
16417,1594,5
7111,3197,5
15086,1546,4
7927,3595,5
15133,2772,5
12232,3565,5
20393,1161,4
7636,3550,5
7531,4200,5
21462,1081,5
2749,4048,5
4300,672,5
1066,578,5
6853,2340,5
17951,3602,5
17268,943,2
18511,2286,4
8855,3609,5
22271,1309,5
13709,3377,5
3388,171,5
13523,4200,5
13054,3197,5
11951,4029,5
5989,737,5
5475,109,1
10167,1722,5
22905,3197,2
16378,2710,5
12525,2732,1
15201,2783,4
23110,142,2
11904,1953,5
19782,124,5
5513,3851,4
9276,3471,5
10809,2944,4
9683,2565,5
22640,240,4
15296,2992,2
650,3197,5
10119,3414,5
19327,3105,5
23691,2202,3
10367,3523,3
8304,47,4
16519,706,5
10167,1756,5
21657,3606,4
6269,4170,5
15601,3197,4
13232,2632,5
17909,2495,3
8866,2418,3
5790,1636,5
13610,759,5
606,2418,4
21662,3349,5
262,2428,4
18068,2109,4
5418,63,5
21577,3170,4
360,3197,5
2332,1855,2
16156,189,4
