167219,2004,5
109953,16855,3
69532,5449,5
113005,27932,5
24802,1423,4
167418,2744,5
28870,16008,5
48471,14664,2
101375,22398,4
53832,9183,4
107999,6394,3
25802,9842,4
141850,27408,4
137500,13143,4
148577,27460,5
34008,12003,5
84723,9538,4
75814,12176,4
117868,5886,4
37376,12604,1
91235,16635,2
160531,8278,4
81419,2583,5
104260,19108,5
135360,1020,5
19681,17561,4
61711,25092,5
59786,26784,1
32111,1948,1
141407,7667,4
109372,20835,5
32145,14239,4
23042,20819,4
24324,3914,4
159934,773,3
107738,15333,5
87894,9260,5
94162,15921,5
7815,10775,1
142579,15935,5
153327,11963,5
148557,2001,1
130517,7748,5
23097,22862,5
141492,28237,3
41236,25329,5
39909,7789,3
93456,10415,5
2686,897,5
134300,1057,1
99779,1972,5
163223,3371,5
52377,16177,5
120362,1206,4
151728,6429,5
65676,4293,5
138982,9306,1
148237,1914,1
126788,27871,5
154950,915,5
55625,11885,5
112493,4582,5
14173,27350,5
82108,7789,5
76163,11131,5
35089,16145,5
25237,17081,5
11892,27220,5
104916,24103,3
74651,25239,5
9494,13219,5
113006,2860,5
70272,1236,5
68579,530,4
163918,17359,5
7213,27384,5
88049,4389,5
80815,20539,5
50791,20819,3
98870,27867,3
71111,18284,5
116339,7789,5
5709,12714,4
143047,1999,4
151267,2003,5
154179,10695,3
89266,16392,4
121206,24895,4
5776,22400,5
23739,19693,3
43577,10345,5
77721,22452,5
46246,10229,2
125897,28340,5
40374,835,5
125385,527,3
132021,20932,3
103254,1674,5
143854,24990,1
51625,22208,4
156660,19397,5
131834,17890,5
152174,2583,1
36935,24883,5
55030,14541,5
22938,14907,5
35169,26709,5
85391,12361,1
51259,16976,1
147882,25810,5
23681,12583,4
127415,14860,5
111210,27029,5
97459,11049,4
26773,737,5
86765,28374,5
106067,14458,1
111611,11027,5
78761,13374,4
87093,5207,5
81372,4190,4
134592,23232,5
35224,1978,5
141659,630,5
75856,11537,5
46520,18673,3
87689,656,4
57921,26850,5
80182,5610,5
133454,640,5
3467,23877,3
127682,8847,4
71992,18524,5
141771,12067,5
102265,1076,5
90688,4461,5
66472,21598,5
39220,19074,4
27499,6429,5
55756,11728,1
75387,13377,5
13278,5601,4
33386,11537,3
153814,13906,5
24223,20534,5
26829,16131,5
43241,3367,4
152943,7171,4
2564,5171,5
69922,28521,5
119159,11715,4
101451,13872,1
51531,24103,5
4235,24683,2
105442,7285,5
40640,1914,5
11247,28705,1
58301,1585,1
80041,22023,4
41474,24103,4
20365,10948,5
137761,7789,5
98624,28089,4
2367,5027,4
45738,5974,2
106945,4080,5
103054,20829,5
55934,965,5
158382,6818,5
115931,14573,4
159490,11537,4
91577,4285,5
20012,9227,5
59875,16363,5
2252,1914,5
62588,5626,3
339,1855,5
153230,27832,4
88159,8369,5
98153,5629,2
133566,16983,2
82322,22147,4
19593,10775,5
140217,11537,5
28756,17629,5
48383,25697,5
120454,10703,5
125389,14602,4
11600,10621,5
4227,22919,3
40274,9592,5
82056,1275,5
99747,22026,2
32676,28022,5
114750,137,5
115931,19191,5
70961,23829,5
119929,7811,5
143663,11254,5
67355,14778,2
34656,10932,5
99210,11540,5
139466,12264,5
115586,24272,3
95304,9212,5
132656,5601,4
95362,11537,5
126908,1421,5
149046,15350,5
127238,989,1
91956,13188,5
30738,20234,5
46074,13801,4
75656,23930,5
39468,21274,5
80715,21148,5
116563,9909,4
116616,16568,5
67000,14753,5
44562,25763,5
158536,14060,5
67287,17827,5
88031,9231,5
89052,11537,5
66058,21443,4
17726,27553,5
65212,16237,5
82210,3205,5
80273,23674,5
14127,148,5
164737,1045,4
41549,26757,5
98349,17343,5
149489,26819,5
167122,4388,5
38730,3747,5
50282,25022,3
115178,3583,5
97075,21088,5
86740,25546,5
155713,23690,5
129416,6961,5
90076,24316,1
116535,17724,5
59308,17554,5
90706,11724,5
92264,13200,1
64643,14222,5
16355,18894,5
160163,3628,5
2474,25525,5
