98006,1651,5
109621,6483,2
5424,450,5
109045,4431,4
23647,1046,5
80897,2581,5
47344,3949,5
121532,4538,4
47568,158,2
18783,5477,3
123349,1843,4
101488,682,5
16444,6135,4
97300,1082,5
88886,3451,5
88731,797,5
29884,1304,5
82352,1135,4
67385,428,5
1331,2847,2
83278,2819,5
104416,901,5
10618,3572,2
112220,2938,5
38243,1559,3
12677,3451,5
58495,3156,5
40718,1305,5
3036,180,1
63507,4383,5
21959,1135,3
16221,6139,5
17650,2438,4
26873,1135,2
20221,714,5
36060,3332,3
50194,2275,5
13251,775,3
62526,1135,5
48026,796,5
25155,3250,5
43909,5111,4
85013,3004,5
2081,1285,2
62687,3132,3
42623,277,4
9946,4917,5
105097,475,3
37989,407,5
77543,805,2
67044,5197,2
91311,5443,1
17611,2036,4
112802,6542,4
116987,3156,5
4359,3894,5
61595,3047,4
39269,3456,3
2874,5713,4
116422,5602,4
72344,68,5
67957,3738,4
12340,2745,5
97512,5142,4
54142,5581,5
92473,294,1
7532,788,5
91886,136,5
50798,1118,4
37090,5902,5
97986,1531,5
52387,5555,5
53646,306,1
123214,3918,1
88286,3076,4
7536,1135,5
1516,602,5
103791,998,5
53299,5442,5
46948,4917,5
63876,2819,4
109267,639,5
103042,1014,4
33541,4917,5
65938,3374,5
11271,6019,4
65758,1427,3
2671,476,5
118403,1304,5
27336,5312,3
41848,2774,1
93896,133,5
46594,3425,5
122977,440,1
48826,2951,2
98048,1338,4
92301,3912,5
120474,1335,5
78000,1014,1
59479,194,5
118870,5170,5
48610,2486,4
42441,403,5
85756,5842,1
68339,2581,5
23143,793,5
96787,6019,5
86069,2701,5
29721,6281,3
50189,2581,5
78336,47,2
79543,5995,5
113882,2194,5
36390,96,5
14007,3451,5
11852,315,5
58986,6483,5
6687,2389,5
32697,2928,5
62110,6100,3
114547,2496,5
76918,5928,5
119904,3586,5
41990,2350,5
39043,896,5
107360,6782,5
114991,1544,5
104900,2709,4
111348,4917,4
15739,1723,2
34170,2819,5
68405,1460,1
90163,96,5
51139,20,4
106565,1377,5
120279,4917,5
66335,1168,4
10483,666,5
28188,726,5
102581,5127,3
119484,1856,5
17708,5459,1
111467,633,1
113708,1689,1
57441,6568,5
63637,4460,5
86226,182,5
107332,588,5
83874,388,5
52142,1572,5
15650,1412,4
93330,1685,1
61978,182,2
27765,5815,5
66811,6118,4
111628,200,2
46421,6676,5
99538,5928,5
11318,1082,1
62294,6094,3
77016,5246,5
53140,750,5
118355,37,5
73650,2205,3
36681,2275,2
56232,3326,2
98461,1653,5
114481,2463,4
48273,6390,4
72396,3434,5
57794,20,5
9604,6483,1
29446,431,3
22633,1743,5
34186,2581,3
101833,1135,1
103429,20,3
50341,2556,4
81597,2755,1
67942,1014,5
17146,284,3
113280,4401,5
93778,280,5
99173,369,2
19313,2869,4
7724,6599,5
89581,4479,4
119383,194,5
60378,6677,5
107418,2578,2
29138,97,5
118279,50,5
69132,3132,5
62008,1133,4
36443,2711,5
94433,1014,5
74647,5847,5
68994,2847,4
81224,4084,5
81697,1135,5
99014,5208,5
8836,1761,5
67522,2218,1
91922,3451,5
107210,1585,4
77152,1033,5
39664,791,5
58058,6140,5
8474,4841,3
65911,122,5
33056,4545,1
92938,6941,5
60740,474,5
99210,168,4
68539,400,2
109628,4151,4
10033,182,1
59394,1523,3
25615,2772,5
22408,6919,3
70617,68,5
77765,484,5
10467,1974,1
90992,714,5
38293,4102,4
48388,1369,5
18468,793,5
85173,1182,5
74913,714,5
88702,1625,5
82998,5617,5
68380,306,3
109330,1133,1
118579,4886,5
41510,1865,4
45849,1562,5
80428,554,3
82442,156,2
39316,1014,4
87558,5784,5
104149,866,5
47493,1135,1
27575,5589,1
43103,431,1
114939,456,2
6844,3342,5
114086,1230,3
34369,527,3
25403,993,4
109633,5690,5
118532,3107,5
23944,6695,3
8516,5312,5
123416,115,4
77104,6531,4
69119,313,4
50848,2938,5
101934,1014,5
50635,2850,4
36325,4908,4
59918,3671,5
32246,22,4
99599,239,4
14452,2872,5
21360,50,3
63794,466,5
81788,1183,4
30620,726,5
31463,488,5
106530,877,5
47660,3451,5
5180,2486,3
60948,4832,5
37775,194,5
18011,4840,5
105520,5982,5
2707,6568,4
39765,528,1
17365,4952,4
119247,443,1
66446,3580,5
120076,4156,4
11406,2581,3
6964,726,4
7102,6827,5
97421,6646,5
62765,1686,5
4423,714,5
14293,3792,5
101681,4521,3
31345,294,5
79222,4623,5
15422,2772,4
36285,453,5
42580,3255,5
86746,3299,5
66588,714,5
98521,5995,5
18389,1014,5
110231,4130,1
47275,1014,2
27082,5451,4
40188,6834,3
19318,4923,5
97124,714,4
73603,5555,5
106394,369,5
104676,4084,5
104853,939,3
102413,2219,2
112977,6787,4
86767,1433,5
65096,1019,5
107229,5453,1
57717,3456,5
92457,5008,1
31921,5307,5
39549,1014,1
42601,6776,5
120436,2505,5
4219,1076,5
78767,1805,5
54920,6919,5
42901,50,1
31459,4219,1
68946,1725,5
2332,1843,5
103273,3342,3
36084,2751,5
116036,1645,5
8856,424,5
54516,896,4
68180,1014,5
110451,1713,4
13370,4709,5
65165,4917,5
108413,4473,2
94175,5443,3
33918,7,5
10998,5398,5
3868,1133,3
66299,1005,2
26708,723,5
16429,916,1
49002,1358,4
109154,1562,5
80275,4722,5
36726,1133,4
41981,1133,5
121103,682,4
122201,682,5
110552,3329,5
18143,200,2
119929,20,5
47891,518,5
21636,1431,5
60460,1641,5
82820,5426,2
29022,2581,5
87905,516,4
69042,2772,2
13194,5074,5
758,4886,4
63880,56,4
99750,714,4
27780,1137,5
40260,2655,5
67118,2492,1
13622,3671,5
33985,1537,1
42817,1014,5
24454,190,5
71704,5602,5
83213,91,2
96477,369,1
9385,3020,5
55173,775,5
35786,528,5
103813,136,5
94212,5548,5
53251,5265,5
105966,3255,5
90302,549,1
92673,255,5
19279,1874,4
9449,1135,5
40491,1843,5
112343,6116,1
76027,5188,3
65294,104,5
29102,5598,3
92870,5428,4
67592,3156,5
69893,4952,5
117045,369,5
113731,1320,5
21896,428,5
97294,2785,5
17304,1803,3
103788,2578,4
4416,1900,4
43653,414,2
120869,1995,1
110660,652,5
111452,4153,5
23472,6930,5
53544,1427,5
4440,194,5
