40469,1843,1
17412,6478,5
25022,1401,5
119335,3915,2
36039,93,5
95962,3078,4
78579,1137,5
104066,3451,3
3528,1014,5
82404,785,2
91849,1614,3
92023,2728,4
8141,350,5
15980,2371,5
63476,601,5
111239,3572,5
62918,681,1
48772,1843,5
107426,3560,5
95881,324,2
63243,1526,5
116125,2872,4
120091,5234,5
78861,2807,3
109927,6423,5
73211,6536,5
61364,3287,5
63258,133,5
56505,533,5
69462,3451,5
29930,3467,4
123278,2766,5
64675,1135,5
73220,5928,4
112234,2691,4
93187,2768,4
103911,1283,1
57635,5331,5
77212,3674,5
65318,5143,5
72657,182,1
67539,775,5
114061,2988,5
18352,1482,4
98096,2681,5
104208,706,4
13523,796,5
22007,6793,5
68770,1651,3
90843,2470,5
82827,2819,5
7009,1433,2
19820,975,4
86961,3225,5
116644,1133,5
19464,104,4
4564,3930,5
4746,314,5
57919,788,4
117164,1230,2
118563,506,5
80258,1283,1
56714,1005,5
98494,5335,2
103772,4889,4
119444,5139,5
56873,6776,5
14027,785,1
61224,1310,5
79027,6908,5
81419,410,4
62627,470,1
59195,784,2
8999,6195,1
57961,3068,1
99442,5892,2
78967,1694,5
94257,2827,5
38349,1087,2
120973,601,5
122702,2018,5
86421,4472,5
116022,2581,5
66478,4952,4
49978,1133,3
107932,714,3
94650,368,5
32240,92,5
74340,2869,5
47675,1561,3
122720,784,5
102842,2772,5
50891,6676,4
123175,639,5
4937,4559,5
47936,1060,5
84382,3509,4
90533,518,1
91084,786,5
59365,2248,5
92967,961,5
32599,1320,5
89761,2981,4
119502,431,5
69716,2852,3
39796,4471,5
103835,2701,2
30855,2709,5
106017,1135,5
35335,4372,1
38265,1135,2
91960,4092,5
51063,528,3
97508,2395,5
52046,6101,5
55222,3456,5
43239,2327,1
30233,3451,5
61838,2938,5
1792,701,3
64158,414,5
69792,1183,3
116395,601,2
85047,259,5
83124,2491,4
108736,714,5
7363,1020,5
81511,1753,5
63445,6483,4
87846,6378,3
77868,6542,5
87159,3136,1
107104,104,5
100259,6919,5
79814,3674,2
89662,508,1
73317,866,5
104524,252,5
54438,1689,5
45532,1133,2
89010,724,2
26203,784,1
33288,1098,5
17321,5815,3
122031,5579,4
4812,194,5
61635,6619,5
11170,2735,5
80458,1133,5
109330,1135,1
39877,1002,2
62511,4383,5
13031,1033,4
98956,3843,5
123758,4917,5
20155,1492,5
58484,3674,2
96224,369,5
53129,450,5
31843,1305,5
71056,2444,4
36796,726,5
65047,466,4
75963,5805,1
650,2703,5
29437,2815,1
106384,6873,5
110950,5139,4
25440,6531,5
95770,3493,1
30774,3443,4
73377,153,2
61818,1407,4
63031,627,5
8449,14,5
62085,3262,4
81822,201,5
119017,6095,5
74926,2061,5
112619,508,5
113920,194,5
112570,2392,5
18458,1304,4
80525,6228,3
51137,3107,5
105366,3512,5
63234,2427,3
