108470,31313,5
84906,20738,1
111078,26190,4
105731,27341,5
125894,35790,4
77722,1904,5
68076,35908,5
32899,31289,5
27877,4778,5
92474,40210,5
72672,527,1
24662,28279,5
65397,44623,5
121504,42143,3
15728,29287,5
11191,37840,5
2074,746,1
56472,24647,1
128447,7278,1
20788,8460,5
37435,4509,3
102317,46684,3
45834,22734,4
46300,2492,5
65573,21567,5
57034,18233,1
56706,16258,5
6200,35695,5
118943,12959,5
1813,6247,4
117016,6791,4
25568,35998,5
72904,4719,4
18432,24283,5
12793,22083,5
122236,24632,5
55002,6493,5
105981,6303,1
125233,12364,5
109246,2291,4
99593,25430,5
45190,28565,3
94152,225,3
73485,41431,2
30366,17601,5
3508,25557,5
16996,20798,5
97095,22952,5
67649,16162,5
87146,11980,5
115484,26017,5
70172,34961,5
65039,34816,5
50894,41863,5
72893,3527,5
71657,32370,1
5688,38913,5
91127,35617,5
87999,12709,5
63934,40897,3
68174,41654,3
19465,12081,5
11087,22186,1
113034,33995,5
130958,38417,5
24390,12054,5
2659,37925,5
35356,27088,5
107316,4973,5
121072,16112,4
71185,28314,4
9585,38431,2
86495,2492,5
370,10280,5
130290,20656,5
118541,11811,5
128199,9237,5
110350,44622,5
105981,6316,1
67527,7261,5
94954,1951,4
46894,7406,4
71259,9369,5
114875,2387,5
49798,33792,5
102279,4025,4
22583,7321,5
34741,44188,5
99462,20820,3
96784,4499,5
68952,4778,2
129994,6310,4
20671,3118,5
96778,28771,5
54589,31471,3
77818,29643,4
37498,46920,2
49284,13705,5
45839,47446,1
105148,26320,4
62669,13180,5
50933,37862,5
5140,25162,5
75873,2161,4
27999,9080,1
20245,28323,5
81042,43206,5
6560,26870,5
81720,39889,1
120729,30267,1
3817,43519,1
21106,27621,2
96252,10327,5
115743,38764,5
95299,43308,1
70303,9044,5
83515,10228,5
41359,44928,3
132595,7735,4
83540,25144,3
14254,31291,1
74268,13024,5
64879,13174,5
67258,28364,4
4581,25209,3
10316,37993,5
41325,26707,3
40510,9075,4
125622,35988,5
78180,46899,3
86975,34719,5
46780,7506,5
58764,10674,2
28954,6493,5
112165,23964,5
62603,1371,1
84344,123,5
100504,32523,1
112967,5977,5
48070,7774,5
72605,39634,3
32970,27169,4
56157,14643,5
64574,23141,2
20629,43474,5
94102,6181,5
118212,47093,5
16489,22623,5
74219,7301,5
1070,17601,5
93881,42472,5
126686,11035,4
86612,30154,3
56739,12517,5
16976,2247,5
27518,39097,5
81633,144,1
104790,33332,5
19623,30267,1
26764,80,5
52793,44188,5
80034,4178,5
105976,38764,2
53735,11434,2
7159,39507,1
112547,23737,5
36330,19912,5
90951,11393,5
83764,3282,4
52051,36924,1
79748,21370,5
117262,3645,1
16495,2826,5
53606,25719,5
81806,39901,5
91587,43375,5
108955,38912,3
39414,4926,4
9408,43373,5
16383,37952,5
20526,5980,4
84603,29200,5
89296,4778,5
76782,21902,5
75317,35565,1
90232,28043,5
89596,31577,5
98803,30519,5
5190,11854,5
38787,3616,5
120230,10586,5
34416,31168,1
90030,2541,5
51130,10945,5
75726,37665,5
121671,1263,4
34624,44358,5
113876,2243,5
10681,29894,5
80016,12349,5
55574,10586,5
31188,42209,5
83124,1052,2
118405,10907,5
36520,39901,4
28925,42045,5
78945,4778,5
110714,45154,5
103209,4279,4
69681,1314,5
128956,12688,3
